"","TRKG_NO","MMSI_CD","VSL_NM","AIS_DATETIME","LAT","LON","SPD"
"491786","VTR2014061773692","218575000_6","HANSA VICTORY","20140625131716","22.4898","113.8662","3.000"
"491787","VTR2014061773692","218575000_6","HANSA VICTORY","20140625132104","22.4899","113.8662","6.000"
"491788","VTR2014061773692","218575000_6","HANSA VICTORY","20140625134234","22.4899","113.8662","3.000"
"491789","VTR2014061773692","218575000_6","HANSA VICTORY","20140625135535","22.4895","113.8655","11.000"
"491790","VTR2014061773692","218575000_6","HANSA VICTORY","20140625140636","22.4911","113.8619","19.000"
"491791","VTR2014061773692","218575000_6","HANSA VICTORY","20140625142515","22.4485","113.8760","83.000"
"491792","VTR2014061773692","218575000_6","HANSA VICTORY","20140625143545","22.4256","113.8842","52.000"
"491793","VTR2014061773692","218575000_6","HANSA VICTORY","20140625144704","22.4031","113.8904","95.000"
"491794","VTR2014061773692","218575000_6","HANSA VICTORY","20140625145644","22.3736","113.9027","108.000"
"491795","VTR2014061773692","218575000_6","HANSA VICTORY","20140625150414","22.3560","113.9226","105.000"
"491796","VTR2014061773692","218575000_6","HANSA VICTORY","20140625151759","22.3452","113.9760","123.000"
"491797","VTR2014061773692","218575000_6","HANSA VICTORY","20140625154345","22.3585","114.0681","110.000"
"491798","VTR2014061773692","218575000_6","HANSA VICTORY","20140625155504","22.3263","114.0840","93.000"
"491799","VTR2014061773692","218575000_6","HANSA VICTORY","20140625160706","22.2928","114.0998","110.000"
"491800","VTR2014061773692","218575000_6","HANSA VICTORY","20140625161924","22.2568","114.1124","69.000"
"491801","VTR2014061773692","218575000_6","HANSA VICTORY","20140625162644","22.2435","114.1223","78.000"
"491802","VTR2014061773692","218575000_6","HANSA VICTORY","20140625164615","22.2078","114.1715","111.000"
"491803","VTR2014061773692","218575000_6","HANSA VICTORY","20140625165401","22.1850","114.1860","81.000"
"491804","VTR2014061773692","218575000_6","HANSA VICTORY","20140625170825","22.1575","114.2017","81.000"
"491805","VTR2014061773692","218575000_6","HANSA VICTORY","20140625172528","22.1258","114.2467","114.000"
"491806","VTR2014061773692","218575000_6","HANSA VICTORY","20140625173609","22.1267","114.2917","119.000"
"491807","VTR2014061773692","218575000_6","HANSA VICTORY","20140625174527","22.1297","114.3310","123.000"
"491808","VTR2014061773692","218575000_6","HANSA VICTORY","20140625175509","22.1326","114.3713","121.000"
"491809","VTR2014061773692","218575000_6","HANSA VICTORY","20140625180403","22.1374","114.4086","124.000"
"491810","VTR2014061773692","218575000_6","HANSA VICTORY","20140625182456","22.1339","114.4958","121.000"
"491811","VTR2014061773692","218575000_6","HANSA VICTORY","20140625184457","22.1507","114.5781","121.000"
"491812","VTR2014061773692","218575000_6","HANSA VICTORY","20140625185439","22.1587","114.6180","121.000"
"491813","VTR2014061773692","218575000_6","HANSA VICTORY","20140625190702","22.1672","114.6691","120.000"
"491814","VTR2014061773692","218575000_6","HANSA VICTORY","20140625191706","22.1728","114.7100","119.000"
"491815","VTR2014061773692","218575000_6","HANSA VICTORY","20140625192808","22.1796","114.7563","120.000"
"491816","VTR2014061773692","218575000_6","HANSA VICTORY","20140625194514","22.1970","114.8253","119.000"
"491817","VTR2014061773692","218575000_6","HANSA VICTORY","20140625195626","22.2109","114.8691","117.000"
"491818","VTR2014061773692","218575000_6","HANSA VICTORY","20140625200615","22.2208","114.9089","119.000"
"491819","VTR2014061773692","218575000_6","HANSA VICTORY","20140625202815","22.2325","114.9998","120.000"
"491820","VTR2014061773692","218575000_6","HANSA VICTORY","20140625203644","22.2398","115.0341","120.000"
"491821","VTR2014061773692","218575000_6","HANSA VICTORY","20140625204634","22.2524","115.0727","121.000"
"491822","VTR2014061773692","218575000_6","HANSA VICTORY","20140625205633","22.2655","115.1127","121.000"
"491823","VTR2014061773692","218575000_6","HANSA VICTORY","20140625210651","22.2788","115.1538","120.000"
"491824","VTR2014061773692","218575000_6","HANSA VICTORY","20140625212503","22.2973","115.2274","120.000"
"491825","VTR2014061773692","218575000_6","HANSA VICTORY","20140625214138","22.3087","115.2962","121.000"
"491826","VTR2014061773692","218575000_6","HANSA VICTORY","20140625215303","22.3159","115.3440","123.000"
"491827","VTR2014061773692","218575000_6","HANSA VICTORY","20140625221339","22.3314","115.4316","125.000"
"491828","VTR2014061773692","218575000_6","HANSA VICTORY","20140625222450","22.3410","115.4796","125.000"
"491829","VTR2014061773692","218575000_6","HANSA VICTORY","20140625224744","22.3596","115.5779","125.000"
"491830","VTR2014061773692","218575000_6","HANSA VICTORY","20140625225426","22.3647","115.6067","126.000"
"491831","VTR2014061773692","218575000_6","HANSA VICTORY","20140625230521","22.3731","115.6536","125.000"
"491832","VTR2014061773692","218575000_6","HANSA VICTORY","20140625232426","22.3884","115.7353","126.000"
"491833","VTR2014061773692","218575000_6","HANSA VICTORY","20140625233309","22.4001","115.7715","126.000"
"491834","VTR2014061773692","218575000_6","HANSA VICTORY","20140625234609","22.4105","115.8278","126.000"
"491835","VTR2014061773692","218575000_6","HANSA VICTORY","20140625235445","22.4173","115.8652","127.000"
"491836","VTR2014061773692","218575000_6","HANSA VICTORY","20140626001502","22.4329","115.9541","128.000"
"491837","VTR2014061773692","218575000_6","HANSA VICTORY","20140626025556","22.6529","116.6306","131.000"
"491838","VTR2014061773692","218575000_6","HANSA VICTORY","20140626030632","22.6786","116.6710","132.000"
"491839","VTR2014061773692","218575000_6","HANSA VICTORY","20140626032544","22.7265","116.7428","131.000"
"491840","VTR2014061773692","218575000_6","HANSA VICTORY","20140626034709","22.7763","116.8249","130.000"
"491841","VTR2014061773692","218575000_6","HANSA VICTORY","20140626041836","22.8472","116.9435","128.000"
"491842","VTR2014061773692","218575000_6","HANSA VICTORY","20140626042820","22.8697","116.9799","127.000"
"491843","VTR2014061773692","218575000_6","HANSA VICTORY","20140626044538","22.9098","117.0433","126.000"
"491844","VTR2014061773692","218575000_6","HANSA VICTORY","20140626045531","22.9315","117.0778","126.000"
"491845","VTR2014061773692","218575000_6","HANSA VICTORY","20140626050523","22.9540","117.1135","124.000"
"491846","VTR2014061773692","218575000_6","HANSA VICTORY","20140626052456","22.9984","117.1866","123.000"
"491847","VTR2014061773692","218575000_6","HANSA VICTORY","20140626053651","23.0203","117.2290","122.000"
"491848","VTR2014061773692","218575000_6","HANSA VICTORY","20140626054611","23.0385","117.2636","119.000"
"491849","VTR2014061773692","218575000_6","HANSA VICTORY","20140626055946","23.0674","117.3107","118.000"
"491850","VTR2014061773692","218575000_6","HANSA VICTORY","20140626060524","23.0794","117.3302","117.000"
"491851","VTR2014061773692","218575000_6","HANSA VICTORY","20140626062441","23.1192","117.3954","115.000"
"491852","VTR2014061773692","218575000_6","HANSA VICTORY","20140626064445","23.1637","117.4603","115.000"
"491853","VTR2014061773692","218575000_6","HANSA VICTORY","20140626065452","23.1890","117.4934","114.000"
"491854","VTR2014061773692","218575000_6","HANSA VICTORY","20140626070527","23.2125","117.5245","113.000"
"491855","VTR2014061773692","218575000_6","HANSA VICTORY","20140626071628","23.2387","117.5591","113.000"
"491856","VTR2014061773692","218575000_6","HANSA VICTORY","20140626072155","23.2513","117.5756","112.000"
"491857","VTR2014061773692","218575000_6","HANSA VICTORY","20140626074516","23.3053","117.6488","111.000"
"491858","VTR2014061773692","218575000_6","HANSA VICTORY","20140626075700","23.3189","117.6876","105.000"
"491859","VTR2014061773692","218575000_6","HANSA VICTORY","20140626080556","23.3388","117.7126","108.000"
"491860","VTR2014061773692","218575000_6","HANSA VICTORY","20140626082730","23.3893","117.7790","111.000"
"491861","VTR2014061773692","218575000_6","HANSA VICTORY","20140626083719","23.4089","117.8062","111.000"
"491862","VTR2014061773692","218575000_6","HANSA VICTORY","20140626084150","23.4192","117.8208","113.000"
"491863","VTR2014061773692","218575000_6","HANSA VICTORY","20140626092523","23.4906","117.9790","114.000"
"491864","VTR2014061773692","218575000_6","HANSA VICTORY","20140626095505","23.5572","118.0736","120.000"
"491865","VTR2014061773692","218575000_6","HANSA VICTORY","20140626100517","23.5824","118.1069","120.000"
"491866","VTR2014061773692","218575000_6","HANSA VICTORY","20140626101856","23.6169","118.1509","120.000"
"491867","VTR2014061773692","218575000_6","HANSA VICTORY","20140626102724","23.6399","118.1787","122.000"
"491868","VTR2014061773692","218575000_6","HANSA VICTORY","20140626104605","23.6899","118.2391","123.000"
"491869","VTR2014061773692","218575000_6","HANSA VICTORY","20140626105617","23.7173","118.2734","124.000"
"491870","VTR2014061773692","218575000_6","HANSA VICTORY","20140626110522","23.7410","118.3037","124.000"
"491871","VTR2014061773692","218575000_6","HANSA VICTORY","20140626112512","23.7894","118.3717","125.000"
"491872","VTR2014061773692","218575000_6","HANSA VICTORY","20140626113514","23.8160","118.4077","127.000"
"491873","VTR2014061773692","218575000_6","HANSA VICTORY","20140626114548","23.8438","118.4441","126.000"
"491874","VTR2014061773692","218575000_6","HANSA VICTORY","20140626115724","23.8736","118.4846","127.000"
"491875","VTR2014061773692","218575000_6","HANSA VICTORY","20140626120436","23.8921","118.5100","129.000"
"491876","VTR2014061773692","218575000_6","HANSA VICTORY","20140626122721","23.9512","118.5914","131.000"
"491877","VTR2014061773692","218575000_6","HANSA VICTORY","20140626124401","23.9937","118.6535","130.000"
"491878","VTR2014061773692","218575000_6","HANSA VICTORY","20140626130622","24.0516","118.7358","130.000"
"491879","VTR2014061773692","218575000_6","HANSA VICTORY","20140626131658","24.0790","118.7745","130.000"
"491880","VTR2014061773692","218575000_6","HANSA VICTORY","20140626132513","24.0997","118.8053","129.000"
"491881","VTR2014061773692","218575000_6","HANSA VICTORY","20140626134528","24.1496","118.8791","128.000"
"491882","VTR2014061773692","218575000_6","HANSA VICTORY","20140626135534","24.1742","118.9160","126.000"
"491883","VTR2014061773692","218575000_6","HANSA VICTORY","20140626140316","24.1925","118.9437","124.000"
"491884","VTR2014061773692","218575000_6","HANSA VICTORY","20140626142152","24.2360","119.0099","123.000"
"491885","VTR2014061773692","218575000_6","HANSA VICTORY","20140626143046","24.2563","119.0414","122.000"
"491886","VTR2014061773692","218575000_6","HANSA VICTORY","20140626144602","24.2908","119.0958","121.000"
"491887","VTR2014061773692","218575000_6","HANSA VICTORY","20140626145428","24.3096","119.1256","122.000"
"491888","VTR2014061773692","218575000_6","HANSA VICTORY","20140626150033","24.3232","119.1472","121.000"
"491889","VTR2014061773692","218575000_6","HANSA VICTORY","20140626152000","24.3662","119.2157","117.000"
"491890","VTR2014061773692","218575000_6","HANSA VICTORY","20140626154306","24.4142","119.2943","105.000"
"491891","VTR2014061773692","218575000_6","HANSA VICTORY","20140626155413","24.4410","119.3242","105.000"
"491892","VTR2014061773692","218575000_6","HANSA VICTORY","20140626160536","24.4713","119.3506","105.000"
"491893","VTR2014061773692","218575000_6","HANSA VICTORY","20140626161334","24.4925","119.3692","105.000"
"491894","VTR2014061773692","218575000_6","HANSA VICTORY","20140626162244","24.5167","119.3908","104.000"
"491895","VTR2014061773692","218575000_6","HANSA VICTORY","20140626164824","24.5841","119.4517","105.000"
"491896","VTR2014061773692","218575000_6","HANSA VICTORY","20140626165536","24.6035","119.4684","106.000"
"491897","VTR2014061773692","218575000_6","HANSA VICTORY","20140626170746","24.6365","119.4968","106.000"
"491898","VTR2014061773692","218575000_6","HANSA VICTORY","20140626171905","24.6670","119.5239","107.000"
"491899","VTR2014061773692","218575000_6","HANSA VICTORY","20140626172925","24.6949","119.5490","107.000"
"491900","VTR2014061773692","218575000_6","HANSA VICTORY","20140626174444","24.7361","119.5862","106.000"
"491901","VTR2014061773692","218575000_6","HANSA VICTORY","20140626175534","24.7658","119.6111","106.000"
"491902","VTR2014061773692","218575000_6","HANSA VICTORY","20140626180255","24.7863","119.6275","106.000"
"491903","VTR2014061773692","218575000_6","HANSA VICTORY","20140626181755","24.8285","119.6618","109.000"
"491904","VTR2014061773692","218575000_6","HANSA VICTORY","20140626184004","24.8873","119.7194","110.000"
"491905","VTR2014061773692","218575000_6","HANSA VICTORY","20140626185449","24.9291","119.7556","111.000"
"491906","VTR2014061773692","218575000_6","HANSA VICTORY","20140626190737","24.9662","119.7866","112.000"
"491907","VTR2014061773692","218575000_6","HANSA VICTORY","20140626191648","24.9926","119.8094","113.000"
"491908","VTR2014061773692","218575000_6","HANSA VICTORY","20140626192457","25.0128","119.8338","115.000"
"491909","VTR2014061773692","218575000_6","HANSA VICTORY","20140626194556","25.0669","119.8944","115.000"
"491910","VTR2014061773692","218575000_6","HANSA VICTORY","20140626195527","25.0971","119.9136","112.000"
"491911","VTR2014061773692","218575000_6","HANSA VICTORY","20140626200617","25.1325","119.9332","114.000"
"491912","VTR2014061773692","218575000_6","HANSA VICTORY","20140626202738","25.1973","119.9783","111.000"
"491913","VTR2014061773692","218575000_6","HANSA VICTORY","20140626203645","25.2232","120.0003","110.000"
"491914","VTR2014061773692","218575000_6","HANSA VICTORY","20140626204557","25.2491","120.0221","108.000"
"491915","VTR2014061773692","218575000_6","HANSA VICTORY","20140626205707","25.2801","120.0486","109.000"
"491916","VTR2014061773692","218575000_6","HANSA VICTORY","20140626210746","25.3094","120.0746","107.000"
"491917","VTR2014061773692","218575000_6","HANSA VICTORY","20140626212618","25.3600","120.1198","108.000"
"491918","VTR2014061773692","218575000_6","HANSA VICTORY","20140626214616","25.4146","120.1686","108.000"
"491919","VTR2014061773692","218575000_6","HANSA VICTORY","20140626215616","25.4417","120.1925","107.000"
"491920","VTR2014061773692","218575000_6","HANSA VICTORY","20140626220546","25.4676","120.2149","106.000"
"491921","VTR2014061773692","218575000_6","HANSA VICTORY","20140626221556","25.4951","120.2387","105.000"
"491922","VTR2014061773692","218575000_6","HANSA VICTORY","20140626222517","25.5205","120.2605","105.000"
"491923","VTR2014061773692","218575000_6","HANSA VICTORY","20140626224455","25.5740","120.3049","103.000"
"491924","VTR2014061773692","218575000_6","HANSA VICTORY","20140626225746","25.6077","120.3338","101.000"
"491925","VTR2014061773692","218575000_6","HANSA VICTORY","20140626230146","25.6179","120.3428","100.000"
"491926","VTR2014061773692","218575000_6","HANSA VICTORY","20140626232507","25.6770","120.3948","99.000"
"491927","VTR2014061773692","218575000_6","HANSA VICTORY","20140626233406","25.6999","120.4145","99.000"
"491928","VTR2014061773692","218575000_6","HANSA VICTORY","20140626234514","25.7282","120.4388","99.000"
"491929","VTR2014061773692","218575000_6","HANSA VICTORY","20140626235447","25.7526","120.4593","99.000"
"491930","VTR2014061773692","218575000_6","HANSA VICTORY","20140627000506","25.7791","120.4814","101.000"
"491931","VTR2014061773692","218575000_6","HANSA VICTORY","20140627002207","25.8222","120.5184","99.000"
"491932","VTR2014061773692","218575000_6","HANSA VICTORY","20140627003817","25.8639","120.5537","101.000"
"491933","VTR2014061773692","218575000_6","HANSA VICTORY","20140627005028","25.8956","120.5807","101.000"
"491934","VTR2014061773692","218575000_6","HANSA VICTORY","20140627010757","25.9409","120.6201","102.000"
